PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,W,L,WPct,ERA,G,GS,GF,CG,SHO,SV,IPOuts,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,WHIP,H9,HR9,BB9,SO9,SOW,SH,SF,GIDP,GG,InductionYear,votedBy
mogrige01,George,Mogridge,George Mogridge,1911,1927,15,132,131,0.501901141,3.209651312,398,261,101,138,20,20,6797,2265.66667,2352,1001,808,77,565,0,678,76,1,24,9568,1.287479769,9.342945403,0.305870236,2.244372514,2.693247017,1.2,0,0,0,0,0,
monbobi01,Bill,Monbouquette,Bill Monbouquette,1958,1968,11,114,112,0.504424779,3.684112143,343,263,27,78,18,3,5885,1961.66667,1995,910,803,211,462,44,1122,20,5,20,8207,1.25250637,9.152931165,0.968054374,2.119626165,5.147663543,2.428571429,0,0,0,0,0,
mongesi01,Sid,Monge,Sid Monge,1975,1984,10,49,40,0.550561798,3.534031414,435,17,214,4,0,56,2292,764,708,342,300,79,356,39,471,11,6,34,3292,1.392670157,8.340314136,0.930628272,4.193717277,5.548429319,1.323033708,0,0,0,0,0,
montejo01,John,Montefusco,John Montefusco,1974,1986,13,90,83,0.520231214,3.540447859,298,244,17,32,11,5,4957,1652.33333,1604,728,650,135,513,57,1081,29,10,29,6983,1.281218482,8.736735947,0.735323786,2.794230387,5.888037131,2.107212476,0,0,0,0,0,
monteri01,Rich,Monteleone,Rich Monteleone,1987,1996,10,24,17,0.585365854,3.87169815,210,0,61,0,0,0,1060,353.33333,344,170,152,43,119,20,212,4,8,5,1499,1.310377371,8.762264234,1.095283029,3.031132104,5.400000051,1.781512605,0,0,0,0,0,
montgje01,Jeff,Montgomery,Jeff Montgomery,1987,1999,13,46,52,0.469387755,3.273983103,700,1,549,0,0,304,2606,868.66667,785,347,316,81,296,40,733,26,10,33,3637,1.244435912,8.133154228,0.839217188,3.066768983,7.594397515,2.476351351,0,0,0,0,0,
mooredo01,Donnie,Moore,Donnie Moore,1975,1988,13,43,40,0.518072289,3.66870229,416,4,229,0,0,89,1965,655,698,308,267,53,186,49,416,8,14,22,2793,1.349618321,9.590839695,0.728244275,2.555725191,5.716030534,2.23655914,0,0,0,0,0,
mooreea01,Earl,Moore,Earl Moore,1901,1914,14,162,154,0.512658228,2.775216138,388,326,45,230,34,7,8328,2776,2474,1231,856,57,1108,0,1403,106,1,79,9129,1.290345821,8.020893372,0.184798271,3.59221902,4.548631124,1.266245487,0,0,0,0,0,
mooremi01,Mike,Moore,Mike Moore,1982,1995,14,161,176,0.477744807,4.389287811,450,440,6,79,16,2,8495,2831.66667,2858,1516,1381,291,1156,61,1667,55,11,135,12203,1.417539728,9.083696281,0.924896997,3.674161267,5.298293107,1.442041522,0,0,0,0,0,
moorera02,Ray,Moore,Ray Moore,1952,1963,11,63,59,0.516393443,4.060907383,365,105,148,24,5,46,3218,1072.66667,935,522,484,101,560,24,612,15,4,30,4611,1.393722805,7.844934718,0.847420756,4.698570526,5.134866361,1.092857143,0,0,0,0,0,
moosebo01,Bob,Moose,Bob Moose,1967,1976,10,76,71,0.517006803,3.498338879,289,160,59,35,13,19,3913,1304.33333,1308,566,507,75,387,59,827,30,6,25,5501,1.299514442,9.025300304,0.517505751,2.670329677,5.706363419,2.136950904,0,0,0,0,0,
morgacy01,Cy,Morgan,Cy Morgan,1903,1913,10,78,78,0.5,2.509455725,210,172,29,107,15,3,4336,1445.33333,1180,586,403,18,578,0,667,95,5,59,5497,1.216328416,7.347785995,0.112084871,3.59916975,4.153367168,1.153979239,0,0,0,0,0,
morgami01,Mike,Morgan,Mike Morgan,1978,2002,22,141,186,0.431192661,4.230010826,597,411,56,46,10,8,8317,2772.33333,2943,1431,1303,270,938,77,1403,73,5,105,11872,1.399903813,9.554045942,0.876517976,3.045088377,4.554647114,1.495735608,11,6,0,0,0,
morgato01,Tom,Morgan,Tom Morgan,1951,1963,12,67,47,0.587719298,3.605863204,443,61,204,18,7,64,3070,1023.33333,1040,467,410,95,300,34,364,40,3,12,4293,1.309446258,9.146579834,0.835504889,2.638436491,3.201302942,1.213333333,0,0,0,0,0,
morrija02,Jack,Morris,Jack Morris,1977,1994,18,254,186,0.577272727,3.899843096,549,527,10,175,28,0,11472,3824,3567,1815,1657,389,1390,99,2478,58,27,206,16120,1.296286611,8.395135983,0.915533473,3.271443515,5.832112971,1.782733813,0,0,0,0,0,
morrijo04,Johnny,Morrison,Johnny Morrison,1920,1930,10,103,80,0.56284153,3.646905537,297,164,95,90,13,23,4605,1535,1574,737,622,57,506,0,546,28,1,30,6524,1.35504886,9.228664495,0.334201954,2.966775244,3.201302932,1.079051383,0,0,0,0,0,
morrima01,Matt,Morris,Matt Morris,1997,2008,11,121,92,0.568075117,3.981727575,307,276,12,23,8,4,5418,1806,1867,889,799,175,509,36,1214,74,9,30,7669,1.315614618,9.303986711,0.872093023,2.53654485,6.049833887,2.385068762,73,42,0,0,0,
mortogu01,Guy,Morton,Guy Morton,1914,1924,11,98,88,0.52688172,3.131315191,317,185,79,82,19,6,4889,1629.66667,1520,747,567,27,583,0,830,22,5,35,6750,1.290447942,8.394354657,0.149110247,3.219676819,4.583759451,1.423670669,0,0,0,0,0,
mossido01,Don,Mossi,Don Mossi,1954,1965,12,101,80,0.55801105,3.430232558,460,165,148,55,8,50,4644,1548,1493,672,590,156,385,34,932,19,6,12,6464,1.213178295,8.680232558,0.906976744,2.238372093,5.418604651,2.420779221,0,0,0,0,0,
motagu01,Guillermo,Mota,Guillermo Mota,1999,2012,14,39,45,0.464285714,3.939688701,743,0,212,0,0,10,2570,856.66667,762,396,375,90,331,50,696,24,4,32,3604,1.275875481,8.00544744,0.945525288,3.477431893,7.312062228,2.102719033,25,28,0,0,0,
moyerja01,Jamie,Moyer,Jamie Moyer,1986,2012,25,269,209,0.562761506,4.254786451,696,638,15,33,10,0,12222,4074,4231,2076,1926,522,1155,69,2441,146,12,57,17356,1.322042219,9.346833579,1.153166421,2.551546392,5.392488954,2.113419913,73,61,0,0,0,
mujiced01,Edward,Mujica,Edward Mujica,2006,2015,10,24,28,0.461538462,3.852439001,494,4,179,0,0,50,1640,546.66667,551,250,234,76,89,20,423,7,5,9,2224,1.1707317,9.071341408,1.251219505,1.465243894,6.964024348,4.752808989,15,16,5,0,0,
mulhote01,Terry,Mulholland,Terry Mulholland,1986,2006,20,124,142,0.466165414,4.409732102,685,332,128,46,10,5,7727,2575.66667,2833,1396,1262,293,681,65,1325,70,3,64,11060,1.364306974,9.899184664,1.023812604,2.3795781,4.629869284,1.945668135,27,24,0,0,0,
mullato01,Tony,Mullane,Tony Mullane,1881,1894,13,284,220,0.563492063,3.05274386,555,504,52,468,30,15,13594,4531.33333,4195,2523,1537,98,1408,0,1803,82,1,165,10812,1.236501399,8.331984705,0.194644696,2.796527882,3.581065178,1.280539773,0,0,0,0,0,
mullige01,George,Mullin,George Mullin,1902,1915,14,228,196,0.537735849,2.82206148,487,428,50,353,35,8,11060,3686.66667,3518,1636,1156,42,1238,0,1482,131,2,85,15638,1.290054248,8.588245924,0.102531645,3.022242312,3.617902348,1.197092084,0,0,0,0,0,
muncrbo01,Bob,Muncrief,Bob Muncrief,1937,1951,12,80,82,0.49382716,3.802093254,288,165,72,67,11,9,4204,1401.33333,1503,669,592,108,392,0,525,15,1,19,5968,1.352283543,9.652949595,0.693625121,2.51760229,3.371788781,1.339285714,0,0,0,0,0,
mungere01,Red,Munger,Red Munger,1943,1956,10,77,56,0.578947368,3.830982084,273,161,51,54,13,12,3686,1228.66667,1243,574,523,86,500,6,564,11,1,17,5287,1.418610957,9.104991836,0.629951165,3.662506772,4.131307639,1.128,0,0,0,0,0,
mungova01,Van,Mungo,Van Mungo,1931,1945,14,120,115,0.510638298,3.471367724,364,259,61,123,20,16,6339,2113,1957,957,815,89,868,0,1242,33,5,52,9033,1.336961666,8.335541884,0.379081874,3.697113109,5.29010885,1.430875576,0,0,0,0,0,
munozmi01,Mike,Munoz,Mike Munoz,1989,2000,12,18,20,0.473684211,5.18755723,453,0,109,0,0,11,1093,364.33333,408,227,210,34,174,22,240,4,0,18,1633,1.597438258,10.07868262,0.839890218,4.298261704,5.928636834,1.379310345,1,0,0,0,0,
murphjo04,Johnny,Murphy,Johnny Murphy,1932,1947,13,93,53,0.636986301,3.496650718,415,40,293,17,0,107,3135,1045,985,464,406,52,444,0,378,5,0,15,4471,1.367464115,8.483253589,0.44784689,3.823923445,3.255502392,0.851351351,0,0,0,0,0,
murphro01,Rob,Murphy,Rob Murphy,1985,1995,11,32,38,0.457142857,3.638502693,597,0,181,0,0,30,1870,623.33333,598,277,252,54,247,41,520,5,1,37,2659,1.355614981,8.634224645,0.779679149,3.566310179,7.508021431,2.105263158,0,0,0,0,0,
murphto02,Tom,Murphy,Tom Murphy,1968,1979,12,68,101,0.402366864,3.77700831,439,147,204,22,3,59,4332,1444,1425,664,606,123,493,73,621,63,2,67,6091,1.328254848,8.881578947,0.766620499,3.072714681,3.870498615,1.259634888,0,0,0,0,0,
murrada01,Dale,Murray,Dale Murray,1974,1985,12,53,50,0.514563107,3.850018485,518,1,288,0,0,60,2707,902.33333,976,448,386,40,329,80,400,14,6,32,3912,1.446250467,9.734761765,0.398965646,3.281492439,3.989656461,1.215805471,0,0,0,0,0,
mussimi01,Mike,Mussina,Mike Mussina,1991,2008,18,270,153,0.638297872,3.683196104,537,536,0,57,23,0,10688,3562.66667,3460,1559,1458,376,785,29,2813,60,1,71,14593,1.191523202,8.740643704,0.949850299,1.983065118,7.106193856,3.58343949,41,43,0,7,0,
myersbr01,Brett,Myers,Brett Myers,2002,2013,12,97,96,0.502590674,4.247368421,381,252,82,12,3,40,5130,1710,1725,864,807,247,556,36,1379,56,5,42,7307,1.333918129,9.078947368,1.3,2.926315789,7.257894737,2.480215827,64,34,0,0,0,
myersmi01,Mike,Myers,Mike Myers,1995,2007,13,25,24,0.510204082,4.286769204,883,0,195,0,0,14,1625,541.66667,525,278,258,58,256,33,429,43,2,10,2385,1.441846145,8.723076869,0.963692302,4.253538435,7.127999956,1.67578125,11,8,0,0,0,
myersra01,Randy,Myers,Randy Myers,1985,1998,14,44,63,0.411214953,3.1944235,728,12,548,1,0,347,2654,884.66667,758,338,314,69,396,43,884,12,2,32,3744,1.304446114,7.711379021,0.701959304,4.028636006,8.993217751,2.232323232,0,0,0,0,0,
nagych01,Charles,Nagy,Charles Nagy,1990,2003,14,129,105,0.551282051,4.512278301,318,297,9,31,6,0,5864,1954.66667,2188,1061,980,217,586,37,1242,51,4,45,8454,1.419167801,10.07435196,0.999147338,2.698158249,5.718622091,2.119453925,11,8,0,0,0,
